fp,sim_re,p_re,in_deg
0.1691421710570774,0.179,0.17852350938679615,9.0
0.1340507494295935,0.13,0.14811251783364468,7.0
0.3335599386868373,0.338,0.34082175619290633,9.0
0.4016615130294413,0.436,0.40724971698924806,8.0
0.5301304531037344,0.518,0.523401301533355,10.0
0.13388304963823427,0.159,0.16229973899345054,4.0
0.3715362527007793,0.373,0.3774408222217612,14.0
0.6474222250788988,0.642,0.6437070805113966,6.0
0.09910238708011376,0.104,0.11479410344008893,5.0
0.7016896895814941,0.69,0.6951159763478472,10.0
0.6255092620221718,0.602,0.6050149831847434,4.0
0.05139017423480596,0.051,0.057557827332109034,8.0
0.5223927190791455,0.486,0.5178830132029354,9.0
0.11793674746193905,0.145,0.1337227888416318,5.0
0.10284411269376714,0.128,0.11448209390242173,7.0
0.5083206498344476,0.498,0.5087912122813932,15.0
0.525124905459351,0.526,0.5229964325012566,5.0
0.07976444739675315,0.088,0.08560254586856805,11.0
0.642913825073891,0.636,0.6312758364245371,5.0
0.39489435030063424,0.401,0.4005940363008542,7.0
0.6006094285834729,0.582,0.592956648118287,6.0
0.19665747537056177,0.205,0.20518116272980055,10.0
0.6083573947740681,0.612,0.5926772623064461,7.0
0.07529363274288015,0.074,0.084623630298773,7.0
0.8828322222517806,0.864,0.8640483364046081,5.0
0.6867387731219057,0.682,0.6772516675274547,11.0
0.7126828804561731,0.698,0.6971867857874476,6.0
0.8074200834259366,0.796,0.7990872046345213,9.0
0.27885209150339463,0.32,0.309678237532041,4.0
0.4597618618598154,0.45,0.4575980112411424,4.0
0.17187481189515708,0.18,0.18815525819245849,7.0
0.7227488798107823,0.705,0.7140192915193515,7.0
0.7043575021414299,0.698,0.6943337473962495,8.0
0.7619957233787872,0.762,0.7470691926632838,5.0
0.7785540232772683,0.752,0.7628573667699823,7.0
0.20053623954663935,0.211,0.21457021451983624,9.0
0.3284488047117692,0.336,0.33349335974812533,13.0
0.1787366054881102,0.206,0.19001087997693503,8.0
0.6762582716122572,0.675,0.6682730191078197,10.0
0.145145689952477,0.158,0.15734466977600783,7.0
0.14061518707090392,0.148,0.1485698168457717,11.0
0.2837171571535704,0.297,0.29538351992656636,9.0
0.1533665709294908,0.155,0.15889824092582133,11.0
0.28981628529561954,0.32,0.2984139996556755,13.0
0.08557730233067273,0.092,0.09533726171705512,9.0
0.462365543512378,0.478,0.4612009935910385,4.0
0.38485065748121694,0.363,0.38809754643509375,8.0
0.4494714822059007,0.472,0.4512711049553831,8.0
0.07188938885013008,0.085,0.07994091320993925,6.0
0.22046264459856246,0.234,0.23419451509873854,9.0
0.5663333695942221,0.55,0.5568483452596509,4.0
0.06861419971197535,0.078,0.08016385994419364,7.0
0.32227193930885334,0.329,0.32443016246846346,10.0
0.061551178959830866,0.059,0.07143752809554903,4.0
0.46874538852140724,0.481,0.4659499834097484,7.0
0.4319874783567962,0.459,0.43432889674033975,9.0
0.39703866699262746,0.423,0.40037660499475347,10.0
0.784637270517739,0.775,0.7714430485652382,6.0
0.13737486525998588,0.136,0.147050915923523,9.0
0.11187082885304955,0.127,0.12417696463556803,5.0
0.12631655986861867,0.134,0.14073673089241767,5.0
0.6792642082576518,0.666,0.6735240405676193,9.0
0.08000395966996277,0.075,0.08552067344571893,13.0
0.4399402820787647,0.46,0.44059588134706135,7.0
0.6964040307140715,0.68,0.6784873993203943,5.0
0.1868999846851349,0.187,0.1986771699665603,6.0
0.732770756393232,0.735,0.7213308459762648,6.0
0.3328253531878287,0.37,0.34220100058474573,9.0
0.23058433718203286,0.257,0.24531523282328171,5.0
0.08094060898666422,0.083,0.09864984709421205,4.0
0.7377768982568367,0.71,0.722567716370529,9.0
0.3051496953727395,0.342,0.3108237757411215,10.0
0.09798357894564369,0.139,0.12318036127762083,1.0
0.7013393712591911,0.679,0.6951351358157095,15.0
0.7415633938194268,0.726,0.7162916390677494,4.0
